Project Name,Package Name,Type Name,Code Smell
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.read.impl,AbortOnlyHandlerLoader,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.read.impl,AbortOnlyHandlerLoader,Broken Hierarchy
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.read.impl,DelegatingErrorHandler,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.read.impl,DeserializationHandlerLoader,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.read.impl,DeserializationHandlerLoader,Cyclic-Dependent Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.read.impl,DeserializationLogRenderer,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.read.impl,DeserializationEventConverterTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write,ISerializationErrorHandler,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write,ISerializationErrorHandler,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write,SerializationErrorHandler,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write,SerializationErrorHandler,Broken Hierarchy
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,BackportedJacksonMappingIterator,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,BackportedObjectReader,Cyclic-Dependent Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,BlockAwareJsonParser,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,JacksonJsonGenerator,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,JacksonJsonParser,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,JsonFactory,Cyclic-Dependent Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,JacksonObjectReader,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,BlockAwareJsonParserTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.json,JacksonJsonGeneratorTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,BytesArray,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,BytesArray,Cyclic-Dependent Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.util,BytesArray,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.util,ClusterName,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,Constants,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,Constants,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,DateUtils,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,EsMajorVersion,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,OsUtil,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,StringUtils,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,StringUtils,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.util,IpAndPort,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,IpAndPort,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,UnicodeUtil,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,UnicodeUtil,Cyclic-Dependent Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.util,Version,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,ArrayUtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,BytesArrayPoolTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,BytesArrayTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,ClusterInfoTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,DateUtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,EsMajorVersionTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,FastByteArrayInputStreamTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,IOUtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,SpringBootURLStreamHandler,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,LevenshteinTests,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,SettingsUtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,StringUtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,TrackingBytesArrayTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,WritableUtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util,TestSettings,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,TestUtils,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util,BytesUtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util.ecs,ElasticCommonSchema,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util.ecs,FieldNames,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.util.ecs,GetPropAction,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util.ecs,ElasticCommonSchemaTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util.encoding,HttpEncodingToolsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util.unit,ByteSizeValue,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.util.unit,TimeValue,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.util.unit,BooleansTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util.unit,ByteSizeUnitTests,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util.unit,ByteSizeValueTests,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.util.unit,TimeValueTests,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.bulk.bwc,BulkOutputGeneratorBase,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.bulk.bwc,BulkOutputGeneratorV1,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.bulk.bwc,BulkOutputGeneratorV2,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.bulk.bwc,BulkOutputGeneratorV5,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos,AbstractClusterVerificationTests,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos,AbstractKerberosClientTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos,KerberosQaSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos,KerberosQaSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos,KerberosQaSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos,LocalKdc,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos.dfs,SecureFsShell,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos.hive,SecureBeeline,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos.mr,ConfTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos.mr,LoadToES,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos.mr,LoadToES,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos.mr,ReadFromES,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.qa.kerberos.mr,MapperImpl,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractHadoopBasicSparkTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractHadoopBasicSparkTest,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,MyRegistrator,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,ScalaUtils,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkUtils,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkScalaSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkScalaSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkScalaSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkSQLTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkSQLTest,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkStreamingTest,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.spark.integration,ExtractIDFunction,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,ExtractMetaMap,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkUtils,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkUtils,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkStructuredStreamingTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkStructuredStreamingTest,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLScalaSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLScalaSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLScalaSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingScalaSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingScalaSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingScalaSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingScalaSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingScalaSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingScalaSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkSQLTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkSQLTest,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkStreamingTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkStreamingTest,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.spark.integration,ExtractIDFunction,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,ExtractMetaMap,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,ExpectingToThrow,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,ScalaUtils,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkUtils,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkUtils,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkStructuredStreamingTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AbstractJavaEsSparkStructuredStreamingTest,Insufficient Modularization
elasticsearch-hadoop,org.elasticsearch.spark.integration,RecordBean,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,ContactBean,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,AddressBean,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLScalaSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLScalaSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkSQLScalaSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingScalaSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingScalaSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStreamingScalaSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingScalaSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingScalaSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingScalaSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingSuite,Unnecessary Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingSuite,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.integration,SparkStructuredStreamingSuite,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.spark.serialization,Bean,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.serialization,Bean,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.serialization,Bean,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.serialization,Bean,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.cfg,SparkSettings,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.cfg,SparkSettingsManager,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.serialization.testbeans,Contact,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.serialization.testbeans,ContactBook,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.sql,UtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.sql,UtilsTest,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.sql,Utils,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.sql.streaming.api.java,JavaStreamingQueryTestHarness,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.sql.streaming,NetcatTestServer,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.sql.streaming,ConnectionHandler,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.sql.streaming,NetcatTestServer,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.spark.sql.streaming,ConnectionHandler,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.test.fixture.minikdc,MiniKdcFixture,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.fixtures,EsEmbeddedCluster,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.fixtures,LocalEs,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.fs,HdfsUtils,Cyclic-Dependent Modularization
elasticsearch-hadoop,org.elasticsearch.hadoop.fs,NTFSLocalFileSystem,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.ssl,BasicSSLServer,Deficient Encapsulation
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.ssl,BasicSSLServerInitializer,Unutilized Abstraction
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.ssl,EchoServerHandler,Unutilized Abstraction
elasticsearch-hadoop,org.junit.rules,ChainedExternalResource,Unutilized Abstraction
