Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,ConcatFilesTask,3,0,9,9,49,12,0,0,0.2222222222222222,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,DependenciesInfoPlugin,0,0,1,1,16,1,0,0,-1.0,0,2
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,DependenciesInfoTask,5,0,15,12,114,20,0,0,0.13333333333333333,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,DependencyLicensesTask,7,0,20,10,205,47,0,0,0.15,3,2
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,Fixture,0,0,1,0,9,1,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,LazyFileOutputStream,1,0,7,5,32,7,0,0,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,LicenseAnalyzer,8,0,8,7,55,10,0,0,0.0,2,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,LicenseInfo,3,0,4,4,19,4,0,0,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,LicenseMatcher,4,0,3,2,24,3,0,0,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,LicenseHeadersTask,4,0,17,12,141,23,0,0,0.17647058823529413,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,LoggedExec,4,0,7,6,104,14,0,0,0.5714285714285714,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,UpdateShasTask,2,0,5,4,42,8,0,0,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools,Util,1,0,12,12,121,23,0,0,0.6666666666666666,2,2
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools.info,BuildParams,10,0,23,20,103,24,0,0,0.5652173913043478,3,2
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools.info,MutableBuildParams,1,0,11,10,47,11,0,0,1.0,2,2
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools.info,GlobalBuildInfoPlugin,8,0,22,5,301,50,0,0,0.3181818181818182,2,5
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools.info,GitInfo,2,0,3,2,14,3,0,0,0.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.buildtools.info,JavaHome,2,0,4,3,17,4,0,0,0.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.scala,SparkVariantPlugin,12,0,51,36,311,63,0,0,0.11764705882352941,1,5
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.scala,SparkVariant,7,0,17,17,85,20,0,0,0.0,2,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.scala,SparkVariantPluginExtension,3,0,16,16,66,19,0,0,0.25,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.scala,ScalaRuntimeCapability,1,0,1,1,20,3,0,0,0.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.util,ConfigureUtil,1,0,6,4,38,9,0,0,0.0,2,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.util,WrappedConfigureAction,1,0,3,2,12,3,0,0,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.util,Resources,0,0,1,1,22,3,0,0,-1.0,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.util,WaitForURL,6,0,12,10,124,20,0,0,0.4166666666666667,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.util,TrustAllManager,0,0,3,3,9,3,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.gradle.util,TrustAllVerifier,0,0,1,1,5,1,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,AbstractHiveExtraTests,0,0,4,4,48,5,0,0,-1.0,0,3
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,AbstractHiveReadJsonTest,5,1,13,10,102,17,0,0,0.15384615384615385,1,9
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,AbstractHiveSaveJsonTest,1,0,16,13,153,17,0,0,0.25,0,7
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,AbstractHiveSaveTest,1,0,35,32,281,35,0,0,0.08571428571428572,0,6
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,AbstractHiveSearchJsonTest,5,1,16,13,154,22,0,0,0.125,1,11
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,AbstractHiveSearchTest,5,1,25,22,233,29,0,0,0.0,1,10
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,HiveEmbeddedServer2,7,0,18,12,198,33,0,1,0.3333333333333333,2,9
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,InterceptingThreadLocal,0,0,1,1,6,1,0,0,-1.0,0,1
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,DummyHiveAuthenticationProvider,1,0,6,6,19,6,0,0,0.8333333333333334,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,HiveInstance,0,0,3,0,5,3,2,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,HiveJdbc,4,0,4,4,51,8,0,1,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.hive,HiveSuite,14,2,7,5,115,17,0,0,0.0,7,6
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,EsHiveInputFormat,2,0,10,8,58,12,0,0,0.5,0,9
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,EsHiveSplit,2,0,8,6,32,8,0,0,0.375,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,EsHiveOutputFormat,1,0,4,4,38,6,0,0,0.5,0,9
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,EsHiveRecordWriter,1,0,3,3,23,5,0,0,0.6666666666666666,0,2
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,EsSerDe,14,0,10,7,149,28,0,0,0.3,1,13
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,EsStorageHandler,1,0,11,8,84,19,0,0,0.6363636363636364,0,12
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveBytesArrayWritable,1,0,12,12,63,13,0,0,0.3333333333333333,3,2
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,Comparator,0,0,2,2,11,2,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveBytesConverter,0,0,1,1,20,2,0,0,-1.0,2,4
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveConstants,15,0,0,0,20,0,0,0,-1.0,6,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveFieldExtractor,1,0,2,1,40,8,0,0,0.0,2,6
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveType,2,0,6,6,26,6,0,0,0.0,6,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveUtils,1,0,9,0,114,21,0,0,0.7777777777777778,7,10
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveValueReader,3,0,12,3,72,15,0,0,0.75,1,4
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,TimestampWritableReader,0,0,1,1,5,1,0,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,TimestampWritableV2Reader,0,0,1,1,5,1,0,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveValueWriter,3,0,5,3,85,20,0,0,0.0,3,8
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveWritableValueWriter,0,0,6,3,75,16,0,0,-1.0,1,5
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,DateWritableWriter,0,0,1,0,8,1,0,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,DateWritableWriterV2,0,0,1,0,8,1,0,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,TimestampV2Writer,0,0,1,0,9,1,0,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,FieldAliasTest,0,0,3,3,32,3,0,0,-1.0,0,3
elasticsearch-hadoop,org.elasticsearch.hadoop.hive,HiveValueReaderTest,0,0,2,1,18,2,0,0,-1.0,0,3
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write.impl,HiveSerializationEventConverterTest,0,0,2,2,46,2,0,0,-1.0,0,5
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write.impl,DelegatingErrorHandler,1,0,4,3,15,4,0,0,0.0,0,3
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write.impl,SerializationEventConverter,0,0,2,2,8,2,0,0,-1.0,2,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write.impl,SerializationHandlerLoader,2,2,4,1,30,7,0,0,1.0,2,4
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write.impl,SerializationLogRenderer,0,0,2,1,8,2,0,0,-1.0,0,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.handler.write.impl,SerializationEventConverterTest,0,0,2,2,36,2,0,0,-1.0,0,4
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,HiveFieldExtractorTests,0,0,5,4,35,5,0,0,-1.0,0,5
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,HiveTypeToJsonTest,1,0,25,23,100,25,0,0,0.12,0,6
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,MyHiveType,0,0,2,2,8,2,0,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,BytesConverter,0,0,1,0,8,1,1,0,-1.0,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,EsHadoopSerializationException,0,0,4,4,14,4,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,Generator,0,0,23,0,25,23,0,0,-1.0,22,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JdkBytesConverter,0,0,1,1,14,3,0,1,-1.0,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,MapFieldExtractor,0,0,1,0,21,4,0,0,-1.0,2,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,Parser,0,0,30,11,74,30,0,0,-1.0,11,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,ParsingUtils,5,1,16,6,257,65,0,0,0.1875,9,7
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,Matcher,4,0,5,1,26,6,0,0,0.4,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,ScrollReader,33,0,35,14,832,162,0,0,0.11428571428571428,13,17
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JsonFragment,3,0,4,2,19,4,0,0,0.5,3,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JsonResult,2,0,5,1,37,10,0,0,0.0,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,Scroll,6,0,9,8,45,9,0,0,0.0,3,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,ScrollReaderConfigBuilder,10,0,23,23,102,23,0,0,0.0,9,7
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,SettingsAware,0,0,1,0,6,1,0,0,-1.0,0,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,CommandTest,6,0,42,35,470,57,0,0,0.0,0,11
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,FieldExtractorTests,0,0,10,9,58,10,0,0,-1.0,0,3
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JdkTypeToJsonTest,4,0,34,32,144,34,0,0,0.17647058823529413,0,6
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,Ratio,2,0,6,6,23,6,0,0,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JdkValueReaderTest,0,0,0,0,2,0,0,2,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JsonIdTest,1,0,3,3,14,3,0,0,0.0,0,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JsonPathTest,2,0,11,11,53,11,0,0,0.0,0,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JsonValuePathTest,1,0,11,11,65,11,0,0,0.0,0,3
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,ScrollReaderJsonTest,5,0,13,10,162,18,0,0,0.15384615384615385,0,4
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,ScrollReaderTest,4,0,34,29,466,36,0,0,0.2647058823529412,0,19
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,ExceptionThrowingHandler,0,0,1,1,8,1,0,0,-1.0,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,AbortingExceptionThrowingHandler,0,0,1,1,8,1,0,0,-1.0,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,NeverSurrenderHandler,0,0,1,1,8,1,0,0,-1.0,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,NothingToSeeHereHandler,0,0,1,1,8,1,0,0,-1.0,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,MarcoHandler,0,0,1,1,8,1,0,0,-1.0,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,PoloHandler,0,0,1,1,11,2,0,0,-1.0,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,CorrectingHandler,0,0,1,1,9,1,0,0,-1.0,1,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,ValueReaderTest,1,0,4,4,17,4,0,0,0.0,0,2
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,WritableTypeToJsonTest,1,0,21,20,70,21,0,0,0.0,0,3
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,WritableValueReaderTest,0,0,11,11,35,11,0,1,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,AbstractValueReaderTest,1,1,28,24,94,37,2,0,0.0,1,4
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,BaseValueReaderTest,0,0,12,12,42,12,1,1,-1.0,0,1
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,JsonUtils,4,0,12,9,117,21,0,0,0.3333333333333333,4,4
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization,Query,3,0,6,4,81,15,0,0,0.0,2,2
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,AbstractExtraMRTests,4,0,11,9,106,11,0,0,0.2727272727272727,0,15
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,TabMapper,0,0,1,1,11,1,0,0,-1.0,3,1
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,AbstractMRNewApiSaveTest,3,0,24,21,258,33,0,0,0.125,0,16
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,TabMapper,0,0,1,0,22,5,0,0,-1.0,0,1
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,AbstractMRNewApiSearchTest,7,1,13,12,90,13,0,0,0.0,0,13
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,AbstractMROldApiSaveTest,3,0,36,34,388,48,0,0,0.1388888888888889,0,18
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,TabMapper,0,0,1,1,23,5,0,0,-1.0,0,1
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,ConstantMapper,0,0,1,1,7,1,0,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,SplittableTextInputFormat,0,0,1,1,5,1,0,0,-1.0,2,0
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,AbstractMROldApiSearchTest,7,1,16,15,110,16,0,0,0.0,0,14
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.mr,MRSuite,2,2,1,1,8,1,0,0,0.0,4,2
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.rest,AbstractRestQueryTest,4,0,4,4,42,5,0,0,0.0,0,13
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.rest,AbstractRestSaveTest,1,0,13,13,149,16,0,0,0.3076923076923077,0,16
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.rest,RestSuite,1,1,0,0,3,0,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.integration.rest.ssl,SSLTests,7,2,6,4,59,6,0,0,0.0,0,8
elasticsearch-hadoop,org.elasticsearch.hadoop,ProvisionerTest,0,0,1,1,5,1,0,0,-1.0,0,2
elasticsearch-hadoop,org.elasticsearch.hadoop,VersionTest,1,1,6,3,86,9,0,0,0.5,0,2
elasticsearch-hadoop,org.elasticsearch.hadoop,EsHadoopException,0,0,4,4,17,4,3,0,-1.0,7,0
elasticsearch-hadoop,org.elasticsearch.hadoop,EsHadoopIllegalArgumentException,0,0,4,4,14,4,0,1,-1.0,2,0
elasticsearch-hadoop,org.elasticsearch.hadoop,EsHadoopIllegalStateException,0,0,4,4,14,4,0,1,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop,EsHadoopUnsupportedOperationException,0,0,4,4,17,4,0,1,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop,EsAssume,0,0,4,3,19,4,0,0,-1.0,15,2
elasticsearch-hadoop,org.elasticsearch.hadoop,HdpBootstrap,1,0,4,4,70,13,0,0,0.75,18,7
elasticsearch-hadoop,org.elasticsearch.hadoop,NullPrintStream,0,0,5,5,15,5,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop,NullOutputStream,0,0,1,1,4,1,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop,Provisioner,3,3,3,1,53,7,0,0,0.6666666666666666,7,2
elasticsearch-hadoop,org.elasticsearch.hadoop,QueryTestParams,4,0,8,7,54,10,0,0,0.25,0,5
elasticsearch-hadoop,org.elasticsearch.hadoop,TestData,6,5,18,17,90,23,0,0,0.0,6,2
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,AbstractHadoopUserKerberosTest,1,0,3,3,18,3,0,0,0.6666666666666666,0,3
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,AbstractSpnegoAuthSchemeTest,3,0,12,9,175,27,0,0,0.6666666666666666,0,6
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,TestScheme,2,0,2,0,21,5,0,1,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,TestMethod,0,0,2,1,8,2,0,0,-1.0,1,0
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,AbstractSpnegoNegotiatorTest,1,0,26,25,221,39,0,0,0.6923076923076923,1,4
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,KerberosSuite,8,5,3,3,21,3,0,0,0.6666666666666666,3,3
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,SpnegoAuthScheme,3,0,15,11,159,26,1,0,0.3333333333333333,3,5
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,SpnegoCredentials,2,0,3,3,14,3,0,0,0.0,1,1
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.commonshttp.auth.spnego,SpnegoNegotiator,7,0,6,6,63,11,0,0,0.0,3,2
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.pooling,AbstractTransportPoolTest,0,0,3,3,72,8,0,0,-1.0,0,5
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.pooling,PoolingSuite,1,1,0,0,3,0,0,0,-1.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.pooling,PooledHttpTransportFactory,3,0,6,1,88,13,0,0,0.0,1,4
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.pooling,PooledTransportManager,4,0,3,2,52,8,0,0,0.6666666666666666,1,3
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.pooling,PoolCleaner,2,0,1,1,20,3,0,0,0.0,0,0
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.pooling,TransportPool,14,0,16,5,212,32,0,0,0.1875,4,11
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.pooling,LeasedTransport,4,0,4,3,35,7,0,0,0.0,1,4
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.pooling,PooledTransport,0,0,1,0,6,1,1,0,-1.0,2,0
